vehicle_id,vehicle_model_id,model_name,erp_record_created_at_utc_observed_not_acquisition,vehicle_registration_date_observed_not_acquisition,erp_soft_deleted_at_utc_observed_not_sale,acquisition_date,acquisition_date_status,purchase_price_krw,purchase_price_status,sale_or_disposal_date,sale_or_disposal_date_status,sale_price_krw,sale_price_status,holding_period_days,holding_period_status,classification
8080,1967,18년 티볼리 아머(휘),2024-10-10 10:47:13.098691,2024-06-21,2024-11-22 02:31:59,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8081,1967,18년 티볼리 아머(휘),2024-10-10 10:47:13.114963,2024-06-21,2024-11-22 02:32:01,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8082,1967,18년 티볼리 아머(휘),2024-10-10 10:47:13.131015,2024-06-21,2024-11-22 02:32:04,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8083,1967,18년 티볼리 아머(휘),2024-10-10 10:47:13.146829,2024-06-21,2024-11-22 02:32:07,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8084,1967,18년 티볼리 아머(휘),2024-10-10 10:47:13.164028,2024-06-21,2024-11-22 02:32:09,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8085,1854,19년 더뉴그랜드스타렉스12인(경유),2024-10-10 10:47:13.180740,2019-03-11,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8086,1854,19년 더뉴그랜드스타렉스12인(경유),2024-10-10 10:47:13.200226,2019-03-11,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8087,1862,19/20년 머스탱 컨버터블(휘),2024-10-10 10:47:13.214965,2020-06-19,2026-03-18 06:04:33,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8088,1862,19/20년 머스탱 컨버터블(휘),2024-10-10 10:47:13.230746,2019-05-23,2026-03-18 06:04:43,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8089,1862,19/20년 머스탱 컨버터블(휘),2024-10-10 10:47:13.248486,2019-05-30,2026-03-18 06:04:51,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8090,1867,19년 베뉴(휘),2024-10-10 10:47:13.265077,2019-11-18,2025-04-08 05:10:14,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8091,1867,19년 베뉴(휘),2024-10-10 10:47:13.281801,2019-11-18,2025-04-08 05:10:15,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8092,1861,19년 벤츠 E클래스 카브리올레[경유],2024-10-10 10:47:13.297053,2019-04-29,2025-04-08 05:10:48,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8093,1861,19년 벤츠 E클래스 카브리올레[경유],2024-10-10 10:47:13.316700,2019-04-26,2025-04-08 05:10:49,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8094,1861,19년 벤츠 E클래스 카브리올레[경유],2024-10-10 10:47:13.333053,2019-04-26,2025-04-08 05:10:51,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8095,1851,19년 엑센트(휘),2024-10-10 10:47:13.348283,2018-06-20,2025-04-08 05:05:20,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8096,1856,19년 G80(휘),2024-10-10 10:47:13.365554,2019-01-04,2025-04-08 05:10:56,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8097,1856,19년 G80(휘),2024-10-10 10:47:13.389799,2019-01-04,2025-04-08 05:10:57,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8098,1866,20년 셀토스(휘),2024-10-10 10:47:13.412497,2021-05-28,2024-10-15 04:30:31,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8099,1866,20년 셀토스(휘),2024-10-10 10:47:13.428805,2020-01-02,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8100,1866,20년 셀토스(휘),2024-10-10 10:47:13.447644,2020-07-21,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8101,1866,20년 셀토스(휘),2024-10-10 10:47:13.466810,2020-07-21,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8102,1866,20년 셀토스(휘),2024-10-10 10:47:13.483312,2020-07-21,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8103,1866,20년 셀토스(휘),2024-10-10 10:47:13.501554,2019-08-29,2024-10-15 04:32:03,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8104,1866,20년 셀토스(휘),2024-10-10 10:47:13.519830,2019-08-29,2024-10-15 04:32:10,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8105,1866,20년 셀토스(휘),2024-10-10 10:47:13.552108,2019-08-29,2024-10-15 04:32:15,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8106,1866,20년 셀토스(휘),2024-10-10 10:47:13.568403,2019-08-29,2024-10-15 04:32:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8107,1866,20년 셀토스(휘),2024-10-10 10:47:13.591230,2019-08-29,2024-10-15 04:32:28,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8108,1852,18년 뉴레이(휘),2024-10-10 10:47:13.610936,2024-06-20,2025-04-08 05:11:15,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8109,1852,18년 뉴레이(휘),2024-10-10 10:47:13.626708,2024-06-20,2025-04-08 05:11:16,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8110,1852,18년 뉴레이(휘),2024-10-10 10:47:13.643979,2024-06-20,2025-04-08 05:11:35,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8111,1852,18년 뉴레이(휘),2024-10-10 10:47:13.659738,2024-06-18,2025-04-08 05:11:34,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8112,1852,18년 뉴레이(휘),2024-10-10 10:47:13.676045,2024-06-18,2025-04-08 05:11:33,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8113,1852,18년 뉴레이(휘),2024-10-10 10:47:13.691821,2024-06-18,2025-04-08 05:11:32,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8114,1852,18년 뉴레이(휘),2024-10-10 10:47:13.709123,2024-06-20,2025-04-08 05:11:31,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8115,1852,18년 뉴레이(휘),2024-10-10 10:47:13.726654,2024-06-20,2025-04-08 05:11:31,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8116,1852,18년 뉴레이(휘),2024-10-10 10:47:13.748886,2024-06-20,2025-04-08 05:11:30,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8117,1852,18년 뉴레이(휘),2024-10-10 10:47:13.770135,2024-06-20,2025-04-08 05:11:28,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8118,1852,18년 뉴레이(휘),2024-10-10 10:47:13.790395,2024-06-20,2025-04-08 05:11:29,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8119,1852,18년 뉴레이(휘),2024-10-10 10:47:13.811230,2018-04-19,2025-04-08 05:11:27,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8120,1852,18년 뉴레이(휘),2024-10-10 10:47:13.827520,2018-04-19,2025-04-08 05:11:26,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8121,1852,18년 뉴레이(휘),2024-10-10 10:47:13.845126,2018-04-19,2025-04-08 05:11:24,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8122,1852,18년 뉴레이(휘),2024-10-10 10:47:13.861779,2018-04-19,2025-04-08 05:11:23,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8123,1852,18년 뉴레이(휘),2024-10-10 10:47:13.879384,2018-04-19,2025-04-08 05:11:22,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8124,1852,18년 뉴레이(휘),2024-10-10 10:47:13.895064,2018-04-19,2025-04-08 05:11:22,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8125,1852,18년 뉴레이(휘),2024-10-10 10:47:13.912802,2024-06-20,2025-04-08 05:11:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8126,1852,18년 뉴레이(휘),2024-10-10 10:47:13.931476,2024-06-20,2025-04-08 05:11:19,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8127,1852,18년 뉴레이(휘),2024-10-10 10:47:13.949647,2024-06-18,2024-11-22 02:36:13,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8128,1852,18년 뉴레이(휘),2024-10-10 10:47:13.968273,2024-06-18,2024-11-22 02:36:19,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8129,1852,18년 뉴레이(휘),2024-10-10 10:47:13.989376,2024-06-18,2025-04-08 05:11:19,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8130,1852,18년 뉴레이(휘),2024-10-10 10:47:14.007577,2024-06-18,2024-11-22 02:36:27,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8131,1852,18년 뉴레이(휘),2024-10-10 10:47:14.025704,2024-06-20,2024-11-22 02:36:38,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8132,1852,18년 뉴레이(휘),2024-10-10 10:47:14.043452,2024-06-20,2024-11-22 02:36:46,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8133,1852,18년 뉴레이(휘),2024-10-10 10:47:14.058737,2024-06-20,2024-11-22 02:36:54,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8134,1852,18년 뉴레이(휘),2024-10-10 10:47:14.073535,2024-06-20,2025-04-08 05:11:18,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8135,1852,18년 뉴레이(휘),2024-10-10 10:47:14.092271,2024-06-20,2025-04-08 05:11:17,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8136,1852,18년 뉴레이(휘),2024-10-10 10:47:14.110374,2024-06-20,2024-11-22 02:37:01,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8137,2100,업무용차량,2024-10-10 10:47:14.131689,2020-03-05,2025-06-23 07:19:27,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8138,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.147978,2019-08-05,2025-04-08 05:09:52,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8139,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.165281,2019-08-05,2025-04-08 05:09:53,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8140,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.186828,2019-08-05,2025-04-08 05:09:54,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8141,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.202998,2019-08-05,2025-04-08 05:09:55,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8142,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.217778,2019-08-05,2025-04-08 05:09:56,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8143,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.234173,2019-08-21,2025-04-08 05:09:56,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8144,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.250016,2019-08-21,2025-04-08 05:09:57,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8145,1865,19년 더뉴 아반떼(휘),2024-10-10 10:47:14.267136,2019-08-21,2025-04-08 05:09:58,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
