date,model_name,vehicle_class,model_year_latest,model_family,fleet_count,vehicle_age_years,age_bucket,booked_hours,revenue_krw,fleet_vehicle_days,booked_vehicle_days,utilization_rate,revenue_per_fleet_day
2025-01-02,21년 4세대 더올뉴투싼(휘),SUV,2021.0,투싼,7,4.002737850787132,4-5년,0.0,0.0,7,0.0,0.0,0.0
2025-01-02,21년 4세대 쏘렌토(7인/휘),SUV,2021.0,쏘렌토,3,4.002737850787132,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,21년 4세대 카니발 리무진 7인승(경유),RV,2021.0,카니발,5,4.002737850787132,4-5년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,21년 4세대카니발 9인승(경유),RV,2021.0,카니발,10,4.002737850787132,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,21년 G80(휘),LUXURY,2021.0,G80,3,4.002737850787132,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,21년 GV70(5인/휘),SUV,2021.0,GV70,4,4.002737850787132,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,21년 GV80(5인/휘),SUV,2021.0,GV80,3,4.002737850787132,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,21년 K3(휘),COMPACT,2021.0,K3,10,4.002737850787132,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,21년 K5(휘),MIDSIZE,2021.0,K5,10,4.002737850787132,4-5년,13.0,17002.424242424244,10,0.5416666666666666,0.05416666666666666,1700.2424242424245
2025-01-02,21년 K8(LPG),LUXURY,2021.0,K8,3,4.002737850787132,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,21년 K8(휘),LUXURY,2021.0,K8,3,4.002737850787132,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,21년 QM6(휘),SUV,2021.0,QM6,3,4.002737850787132,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,21년 더 뉴 K7(휘),LUXURY,2021.0,더 뉴 K7,4,4.002737850787132,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,21년 머스탱 컨버터블(휘),IMPORTED,2021.0,머스탱,3,4.002737850787132,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2021.0,벤츠,2,4.002737850787132,4-5년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2021.0,벤츠,1,4.002737850787132,4-5년,0.0,0.0,1,0.0,0.0,0.0
2025-01-02,21년 쏘나타DN8(휘),MIDSIZE,2021.0,쏘나타,10,4.002737850787132,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,21년 아우디A5 카브리올레(휘),IMPORTED,2021.0,아우디A5 카브리올레,1,4.002737850787132,4-5년,0.0,0.0,1,0.0,0.0,0.0
2025-01-02,21년 아이오닉5(전기),EV,2021.0,아이오닉,10,4.002737850787132,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,21년 올뉴아반떼CN7(휘),COMPACT,2021.0,아반떼,15,4.002737850787132,4-5년,0.0,0.0,15,0.0,0.0,0.0
2025-01-02,22년 BMW 미니 컨버터블(휘),IMPORTED,2022.0,미니,4,3.0034223134839153,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,22년 BMW 미니 컨버터블S(휘),IMPORTED,2022.0,미니,2,3.0034223134839153,2-3년,0.5,1092.1568627450981,2,0.020833333333333332,0.010416666666666666,546.0784313725491
2025-01-02,22년 EV6(전기),EV,2022.0,EV6,21,3.0034223134839153,2-3년,0.0,0.0,21,0.0,0.0,0.0
2025-01-02,22년 K5(LPG),MIDSIZE,2022.0,K5,8,3.0034223134839153,2-3년,0.0,0.0,8,0.0,0.0,0.0
2025-01-02,22년 K5(휘),MIDSIZE,2022.0,K5,9,3.0034223134839153,2-3년,0.0,0.0,9,0.0,0.0,0.0
2025-01-02,22년 XM3(휘),SUV,2022.0,XM3,2,3.0034223134839153,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,22년 k3(휘),COMPACT,2022.0,K3,25,3.0034223134839153,2-3년,0.0,0.0,25,0.0,0.0,0.0
2025-01-02,22년 니로 하이브리드(휘),SUV,2022.0,니로 하이브리드,8,3.0034223134839153,2-3년,0.0,0.0,8,0.0,0.0,0.0
2025-01-02,22년 모닝(휘),URBAN,2022.0,모닝,21,3.0034223134839153,2-3년,18.0,18857.14285714286,21,0.75,0.03571428571428571,897.9591836734695
2025-01-02,22년 베뉴(휘),SUV,2022.0,베뉴,2,3.0034223134839153,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,22년 볼보 XC40(휘),IMPORTED,2022.0,볼보 XC40,2,3.0034223134839153,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,22년 스타리아 11인승(경유),RV,2022.0,스타리아,5,3.0034223134839153,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,22년 스타리아 9인승(경유),RV,2022.0,스타리아,11,3.0034223134839153,2-3년,0.0,0.0,11,0.0,0.0,0.0
2025-01-02,22년 스포티지 하이브리드(휘),SUV,2022.0,스포티지,3,3.0034223134839153,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,22년 스포티지(경유),SUV,2022.0,스포티지,10,3.0034223134839153,2-3년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,22년 스포티지(휘),SUV,2022.0,스포티지,5,3.0034223134839153,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,22년 쏘렌토 하이브리드(7인/휘),SUV,2022.0,쏘렌토,3,3.0034223134839153,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,22년 캐스퍼(휘),URBAN,2022.0,캐스퍼,10,3.0034223134839153,2-3년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2022.0,포르쉐,2,3.0034223134839153,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,22년 폭스바겐 제타(휘),IMPORTED,2022.0,폭스바겐 제타,3,3.0034223134839153,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,23년 4세대 쏘렌토(5인/경유),SUV,2023.0,쏘렌토,3,2.004106776180698,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,23년 4세대 쏘렌토(5인/휘),SUV,2023.0,쏘렌토,3,2.004106776180698,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,23년 4세대 쏘렌토(7인/휘),SUV,2023.0,쏘렌토,1,2.004106776180698,2-3년,0.0,0.0,1,0.0,0.0,0.0
2025-01-02,23년 4세대 카니발 9인승(경유),RV,2023.0,카니발,21,2.004106776180698,2-3년,0.0,0.0,21,0.0,0.0,0.0
2025-01-02,23년 4세대 카니발 9인승(휘),RV,2023.0,카니발,7,2.004106776180698,2-3년,0.0,0.0,7,0.0,0.0,0.0
2025-01-02,23년 4세대 카니발 리무진 7인승(경유),RV,2023.0,카니발,5,2.004106776180698,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,23년 GV70(5인/휘),SUV,2023.0,GV70,5,2.004106776180698,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,23년 GV80 4륜(7인/휘),SUV,2023.0,GV80,4,2.004106776180698,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,23년 K8(LPG),LUXURY,2023.0,K8,3,2.004106776180698,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,23년 디올뉴 그랜저(휘),LUXURY,2023.0,디올뉴 그랜저,5,2.004106776180698,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,23년 머스탱컨버터블(휘),IMPORTED,2023.0,머스탱,4,2.004106776180698,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,23년 스타리아  9인승 4륜(경유),RV,2023.0,스타리아,10,2.004106776180698,2-3년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,23년 쏠라티(15인/경유),RV,2023.0,쏠라티,4,2.004106776180698,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,23년 지프 랭글러 파워탑(휘),IMPORTED,2023.0,랭글러,4,2.004106776180698,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,23년 카니발 하이리무진 9인승(경유),RV,2023.0,카니발,3,2.004106776180698,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,23년 투싼 하이브리드(휘),SUV,2023.0,투싼,7,2.004106776180698,2-3년,0.0,0.0,7,0.0,0.0,0.0
2025-01-02,23년 팰리세이드 4륜(8인/경유),SUV,2023.0,팰리세이드,13,2.004106776180698,2-3년,0.0,0.0,13,0.0,0.0,0.0
2025-01-02,24년 BMW 420i 컨버터블(휘),IMPORTED,2024.0,BMW 420i,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 BMW 미니 컨버터블(휘),IMPORTED,2024.0,미니,4,1.0047912388774811,0-1년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,24년 G80 4륜(휘),LUXURY,2024.0,G80,3,1.0047912388774811,0-1년,0.0,0.0,3,0.0,0.0,0.0
2025-01-02,24년 더 뉴 K3(휘),COMPACT,2024.0,K3,10,1.0047912388774811,0-1년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,24년 더 뉴 K5 하이브리드(휘),MIDSIZE,2024.0,K5,10,1.0047912388774811,0-1년,0.0,0.0,10,0.0,0.0,0.0
2025-01-02,24년 더 뉴 K5(휘),MIDSIZE,2024.0,K5,8,1.0047912388774811,0-1년,23.0,35080.1282051282,8,0.9583333333333334,0.11979166666666667,4385.016025641025
2025-01-02,24년 더 뉴 셀토스(휘),SUV,2024.0,더 뉴 셀토스,11,1.0047912388774811,0-1년,0.0,0.0,11,0.0,0.0,0.0
2025-01-02,24년 더 뉴 쏘렌토 4륜(7인/휘),SUV,2024.0,쏘렌토,13,1.0047912388774811,0-1년,0.0,0.0,13,0.0,0.0,0.0
2025-01-02,24년 더 뉴 쏘렌토 하이브리드 4륜(5인/휘),SUV,2024.0,쏘렌토,4,1.0047912388774811,0-1년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,24년 더 뉴 쏘렌토 하이브리드(7인/휘),SUV,2024.0,쏘렌토,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 더 뉴 아반떼(휘),COMPACT,2024.0,아반떼,16,1.0047912388774811,0-1년,0.0,0.0,16,0.0,0.0,0.0
2025-01-02,24년 더 뉴 카니발 9인승(경유),RV,2024.0,카니발,11,1.0047912388774811,0-1년,0.0,0.0,11,0.0,0.0,0.0
2025-01-02,24년 더 뉴 카니발 9인승(휘),RV,2024.0,카니발,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 더 뉴 카니발 하이브리드 9인승(휘),RV,2024.0,카니발,2,1.0047912388774811,0-1년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,24년 더 뉴 카니발리무진 7인(경유),RV,2024.0,카니발,4,1.0047912388774811,0-1년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,24년 더 뉴 투싼 4륜(휘),SUV,2024.0,투싼,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 더 올뉴머스탱컨버터블2.3 (휘),IMPORTED,2024.0,머스탱,8,1.0047912388774811,0-1년,0.0,0.0,8,0.0,0.0,0.0
2025-01-02,24년 더뉴그랜저 하이브리드(휘),LUXURY,2024.0,더뉴그랜저 하이브리드,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 디올뉴 싼타페 4륜(7인/휘),SUV,2024.0,싼타페,11,1.0047912388774811,0-1년,0.0,0.0,11,0.0,0.0,0.0
2025-01-02,24년 레이(휘),URBAN,2024.0,레이,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 벤츠 CLE 컨버터블(휘),IMPORTED,2024.0,벤츠,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 스타리아  11인승(경유),RV,2024.0,스타리아,8,1.0047912388774811,0-1년,0.0,0.0,8,0.0,0.0,0.0
2025-01-02,24년 스타리아 11인승 4륜(경유),RV,2024.0,스타리아,2,1.0047912388774811,0-1년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,24년 스타리아라운지 4륜 7인승(경유),RV,2024.0,스타리아,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 싼타페 하이브리드 4륜 (7인/휘),SUV,2024.0,싼타페,9,1.0047912388774811,0-1년,0.0,0.0,9,0.0,0.0,0.0
2025-01-02,24년 쏘나타 디엣지 하이브리드(휘),MIDSIZE,2024.0,쏘나타,5,1.0047912388774811,0-1년,23.0,32679.166666666664,5,0.9583333333333334,0.19166666666666668,6535.833333333333
2025-01-02,24년 쏘나타 디엣지(휘),MIDSIZE,2024.0,쏘나타,15,1.0047912388774811,0-1년,0.0,0.0,15,0.0,0.0,0.0
2025-01-02,24년 쏠라티(15인/경유),RV,2024.0,쏠라티,1,1.0047912388774811,0-1년,0.0,0.0,1,0.0,0.0,0.0
2025-01-02,24년 카니발 하이리무진 9인승(경유),RV,2024.0,카니발,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,24년 코나(휘),SUV,2024.0,코나,5,1.0047912388774811,0-1년,0.0,0.0,5,0.0,0.0,0.0
2025-01-02,25년 G80 4륜(휘),LUXURY,2025.0,G80,4,0.0027378507871321013,0-1년,0.5,3347.8260869565215,4,0.020833333333333332,0.005208333333333333,836.9565217391304
2025-01-02,25년 GV80 쿠페 4륜(5인/휘),SUV,2025.0,GV80,2,0.0027378507871321013,0-1년,0.0,0.0,2,0.0,0.0,0.0
2025-01-02,25년 레이(휘),URBAN,2025.0,레이,10,0.0027378507871321013,0-1년,24.0,27840.0,10,1.0,0.1,2784.0
2025-01-02,25년 쏠라티(15인/경유),RV,2025.0,쏠라티,4,0.0027378507871321013,0-1년,0.0,0.0,4,0.0,0.0,0.0
2025-01-02,25년 카니발 하이브리드 9인승(휘),RV,2025.0,카니발,5,0.0027378507871321013,0-1년,1.0,3450.0,5,0.041666666666666664,0.008333333333333333,690.0
2025-01-02,25년 투싼 4륜(휘),SUV,2025.0,투싼,6,0.0027378507871321013,0-1년,0.0,0.0,6,0.0,0.0,0.0
2025-01-03,16/18년 올뉴그랜드카니발11인(경유),RV,2018.0,카니발,3,7.006160164271047,6-7년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,16/18년 올뉴카니발9인(경유),RV,2018.0,카니발,7,7.006160164271047,6-7년,0.0,0.0,7,0.0,0.0,0.0
2025-01-03,18/19년 그랜져IG(휘),LUXURY,2019.0,그랜져IG,5,6.006844626967831,6-7년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,18/19년 쏠라티(15인/경유),RV,2019.0,쏠라티,3,6.006844626967831,6-7년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,18/19년 올뉴 K3(휘),COMPACT,2019.0,K3,2,6.006844626967831,6-7년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,18년 뉴k3(휘),COMPACT,2018.0,K3,2,7.006160164271047,6-7년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,18년 뉴레이(휘),URBAN,2018.0,레이,22,7.006160164271047,6-7년,0.0,0.0,22,0.0,0.0,0.0
2025-01-03,18년 모닝(휘),URBAN,2018.0,모닝,5,7.006160164271047,6-7년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,18년 올뉴 쏘렌토(7인/경유),SUV,2018.0,쏘렌토,3,7.006160164271047,6-7년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,18년 올뉴카니발리무진7인(경유),RV,2018.0,카니발,7,7.006160164271047,6-7년,0.0,0.0,7,0.0,0.0,0.0
2025-01-03,18년 코나(휘),SUV,2018.0,코나,13,7.006160164271047,6-7년,0.0,0.0,13,0.0,0.0,0.0
2025-01-03,19/20년 머스탱 컨버터블(휘),IMPORTED,2020.0,머스탱,3,5.007529089664613,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,19년 G80(휘),LUXURY,2019.0,G80,2,6.006844626967831,6-7년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,19년 더뉴 아반떼(휘),COMPACT,2019.0,아반떼,8,6.006844626967831,6-7년,0.0,0.0,8,0.0,0.0,0.0
2025-01-03,19년 더뉴그랜드스타렉스12인(경유),RV,2019.0,더뉴그랜드스타렉스12인,2,6.006844626967831,6-7년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,19년 더뉴카니발리무진7인(경유),RV,2019.0,카니발,5,6.006844626967831,6-7년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,19년 더뉴카니발하이리무진7인(경유),RV,2019.0,카니발,4,6.006844626967831,6-7년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,19년 베뉴(휘),SUV,2019.0,베뉴,2,6.006844626967831,6-7년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,19년 벤츠 E클래스 카브리올레[경유],IMPORTED,2019.0,벤츠,3,6.006844626967831,6-7년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,19년 싼타페TM 2륜 (5인/경유),SUV,2019.0,싼타페,2,6.006844626967831,6-7년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,19년 쏘울 부스터(휘),COMPACT,2019.0,쏘울 부스터,4,6.006844626967831,6-7년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,19년 엑센트(휘),URBAN,2019.0,엑센트,1,6.006844626967831,6-7년,0.0,0.0,1,0.0,0.0,0.0
2025-01-03,19년 올뉴K3(휘),COMPACT,2019.0,K3,10,6.006844626967831,6-7년,0.0,0.0,10,0.0,0.0,0.0
2025-01-03,20/21년 BMW Z4 로드스터(휘),IMPORTED,2021.0,BMW Z4 로드스터,2,4.005475701574264,4-5년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,20년 K5(LPG),MIDSIZE,2020.0,K5,8,5.007529089664613,4-5년,0.0,0.0,8,0.0,0.0,0.0
2025-01-03,20년 K5(LPG) 청주지점,MIDSIZE,2020.0,K5,7,5.007529089664613,4-5년,0.0,0.0,7,0.0,0.0,0.0
2025-01-03,20년 K5(휘),MIDSIZE,2020.0,K5,10,5.007529089664613,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-03,20년 QM6(LPG),SUV,2020.0,QM6,4,5.007529089664613,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,20년 SM6(휘),MIDSIZE,2020.0,SM6,2,5.007529089664613,4-5년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,20년 더 뉴 그랜저(LPG),LUXURY,2020.0,더 뉴 그랜저,3,5.007529089664613,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,20년 더 뉴 그랜저(휘),LUXURY,2020.0,더 뉴 그랜저,4,5.007529089664613,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,20년 베리뉴티볼리(경유),SUV,2020.0,베리뉴티볼리,4,5.007529089664613,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2020.0,벤츠,4,5.007529089664613,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,20년 셀토스(휘),SUV,2020.0,셀토스,4,5.007529089664613,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,20년 쏘나타DN8(LPG),MIDSIZE,2020.0,쏘나타,14,5.007529089664613,4-5년,0.0,0.0,14,0.0,0.0,0.0
2025-01-03,20년 쏘나타DN8(휘),MIDSIZE,2020.0,쏘나타,7,5.007529089664613,4-5년,0.0,0.0,7,0.0,0.0,0.0
2025-01-03,20년 올뉴k3(휘),COMPACT,2020.0,K3,10,5.007529089664613,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-03,20년 올뉴아반떼CN7(휘),COMPACT,2020.0,아반떼,5,5.007529089664613,4-5년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,20년 코나(전기),EV,2020.0,코나,35,5.007529089664613,4-5년,0.0,0.0,35,0.0,0.0,0.0
2025-01-03,20년 테슬라 모델3(전기),IMPORTED,2020.0,테슬라 모델3,5,5.007529089664613,4-5년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,21/22년 BMW 420i 컨버터블(휘),IMPORTED,2022.0,BMW 420i,4,3.0061601642710474,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,21/22년 트레일블레이저(휘),SUV,2022.0,레이,8,3.0061601642710474,2-3년,0.0,0.0,8,0.0,0.0,0.0
2025-01-03,21년 4세대 더올뉴투싼(휘),SUV,2021.0,투싼,7,4.005475701574264,4-5년,0.0,0.0,7,0.0,0.0,0.0
2025-01-03,21년 4세대 쏘렌토(7인/휘),SUV,2021.0,쏘렌토,3,4.005475701574264,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,21년 4세대 카니발 리무진 7인승(경유),RV,2021.0,카니발,5,4.005475701574264,4-5년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,21년 4세대카니발 9인승(경유),RV,2021.0,카니발,10,4.005475701574264,4-5년,18.5,30904.31654676259,10,0.7708333333333334,0.07708333333333334,3090.4316546762593
2025-01-03,21년 G80(휘),LUXURY,2021.0,G80,3,4.005475701574264,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,21년 GV70(5인/휘),SUV,2021.0,GV70,4,4.005475701574264,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,21년 GV80(5인/휘),SUV,2021.0,GV80,3,4.005475701574264,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,21년 K3(휘),COMPACT,2021.0,K3,10,4.005475701574264,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-03,21년 K5(휘),MIDSIZE,2021.0,K5,10,4.005475701574264,4-5년,24.0,31389.09090909091,10,1.0,0.1,3138.909090909091
2025-01-03,21년 K8(LPG),LUXURY,2021.0,K8,3,4.005475701574264,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,21년 K8(휘),LUXURY,2021.0,K8,3,4.005475701574264,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,21년 QM6(휘),SUV,2021.0,QM6,3,4.005475701574264,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,21년 더 뉴 K7(휘),LUXURY,2021.0,더 뉴 K7,4,4.005475701574264,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,21년 머스탱 컨버터블(휘),IMPORTED,2021.0,머스탱,3,4.005475701574264,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2021.0,벤츠,2,4.005475701574264,4-5년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2021.0,벤츠,1,4.005475701574264,4-5년,0.0,0.0,1,0.0,0.0,0.0
2025-01-03,21년 쏘나타DN8(휘),MIDSIZE,2021.0,쏘나타,10,4.005475701574264,4-5년,17.0,20982.32044198895,10,0.7083333333333334,0.07083333333333333,2098.232044198895
2025-01-03,21년 아우디A5 카브리올레(휘),IMPORTED,2021.0,아우디A5 카브리올레,1,4.005475701574264,4-5년,0.0,0.0,1,0.0,0.0,0.0
2025-01-03,21년 아이오닉5(전기),EV,2021.0,아이오닉,10,4.005475701574264,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-01-03,21년 올뉴아반떼CN7(휘),COMPACT,2021.0,아반떼,15,4.005475701574264,4-5년,0.0,0.0,15,0.0,0.0,0.0
2025-01-03,22년 BMW 미니 컨버터블(휘),IMPORTED,2022.0,미니,4,3.0061601642710474,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-01-03,22년 BMW 미니 컨버터블S(휘),IMPORTED,2022.0,미니,2,3.0061601642710474,2-3년,24.0,52423.52941176471,2,1.0,0.5,26211.764705882357
2025-01-03,22년 EV6(전기),EV,2022.0,EV6,21,3.0061601642710474,2-3년,14.666666666666666,25222.535211267605,21,0.611111111111111,0.0291005291005291,1201.0731052984574
2025-01-03,22년 K5(LPG),MIDSIZE,2022.0,K5,8,3.0061601642710474,2-3년,0.0,0.0,8,0.0,0.0,0.0
2025-01-03,22년 K5(휘),MIDSIZE,2022.0,K5,9,3.0061601642710474,2-3년,0.0,0.0,9,0.0,0.0,0.0
2025-01-03,22년 XM3(휘),SUV,2022.0,XM3,2,3.0061601642710474,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,22년 k3(휘),COMPACT,2022.0,K3,25,3.0061601642710474,2-3년,13.0,11475.862068965516,25,0.5416666666666666,0.021666666666666664,459.03448275862064
2025-01-03,22년 니로 하이브리드(휘),SUV,2022.0,니로 하이브리드,8,3.0061601642710474,2-3년,0.0,0.0,8,0.0,0.0,0.0
2025-01-03,22년 모닝(휘),URBAN,2022.0,모닝,21,3.0061601642710474,2-3년,22.166666666666668,20400.452915644462,21,0.9236111111111112,0.04398148148148148,971.4501388402125
2025-01-03,22년 베뉴(휘),SUV,2022.0,베뉴,2,3.0061601642710474,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,22년 볼보 XC40(휘),IMPORTED,2022.0,볼보 XC40,2,3.0061601642710474,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,22년 스타리아 11인승(경유),RV,2022.0,스타리아,5,3.0061601642710474,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,22년 스타리아 9인승(경유),RV,2022.0,스타리아,11,3.0061601642710474,2-3년,0.5,864.6153846153846,11,0.020833333333333332,0.0018939393939393938,78.6013986013986
2025-01-03,22년 스포티지 하이브리드(휘),SUV,2022.0,스포티지,3,3.0061601642710474,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,22년 스포티지(경유),SUV,2022.0,스포티지,10,3.0061601642710474,2-3년,0.0,0.0,10,0.0,0.0,0.0
2025-01-03,22년 스포티지(휘),SUV,2022.0,스포티지,5,3.0061601642710474,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-01-03,22년 쏘렌토 하이브리드(7인/휘),SUV,2022.0,쏘렌토,3,3.0061601642710474,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,22년 캐스퍼(휘),URBAN,2022.0,캐스퍼,10,3.0061601642710474,2-3년,14.5,18228.571428571428,10,0.6041666666666666,0.06041666666666666,1822.8571428571427
2025-01-03,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2022.0,포르쉐,2,3.0061601642710474,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-01-03,22년 폭스바겐 제타(휘),IMPORTED,2022.0,폭스바겐 제타,3,3.0061601642710474,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,23년 4세대 쏘렌토(5인/경유),SUV,2023.0,쏘렌토,3,2.00684462696783,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,23년 4세대 쏘렌토(5인/휘),SUV,2023.0,쏘렌토,3,2.00684462696783,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-01-03,23년 4세대 쏘렌토(7인/휘),SUV,2023.0,쏘렌토,1,2.00684462696783,2-3년,0.0,0.0,1,0.0,0.0,0.0
2025-01-03,23년 4세대 카니발 9인승(경유),RV,2023.0,카니발,21,2.00684462696783,2-3년,0.0,0.0,21,0.0,0.0,0.0
